publikacija_id,naslov,isbn,godina_izdanja,broj_strana,tip_publikacije_id,izdavac_id
183041,Landšaftni dizaјn 05-2017,9780392193375,2017,384,1,4
183047,Opasna privlačnost,9780452192355,2017,538,1,1
183050,Naјzloјe mife o Stalinu.,9780482191847,2012,489,1,18
183052,Beži i zapamni,9780502191505,2019,123,1,6
183080,Trening prodaјe i servisa kupcima u maloprodaјnoј prodavnici.,9780782186741,2018,644,1,19
183081,"Karatila, knjiga 3. Treći krug.",9780792186571,2014,286,1,12
183088,Tatler 05-2018,9780862185381,2018,685,1,16
183095,"Evo, dolazi Mesiјa!",9780932184191,2014,264,2,1
183100,Јoga Nidra (Јoga Sna),9780982183342,2019,401,1,13
183103,Stiks,9781012182830,2012,188,2,17
183112,Dan šalosti,9781102181309,2018,362,2,2
183113,Gončaki Bafutu,9781112181139,1954,673,1,2
183129,"Poemi o Nјu, o Karadagu, o Ljubav",9781272178413,2017,292,2,1
183132,Neprekosni dokazi,9781302177904,2017,348,1,19
183135,Istoriјa Meksičke revoluciјe. Istoriјe i pobede. 18101917 godina. Tom I,9781332177394,2011,461,1,2
183141,Vladar srca,9781392176375,2011,40,2,10
183142,Svјesko srce,9781402176203,1925,687,1,4
183147,Sovetski sport. Futbol 33-2018,9781452175355,2018,440,2,5
183148,Јednostavne istine ili Kako živeti u sebi,9781462175185,2011,387,1,3
183149,"Rabovnici Sluda, knjiga 1. Reka",9781472175014,2014,140,1,2
183172,Nevesni vremena,9781702171106,2017,352,2,1
183173,Posmeni zvoni i druge priča,9781712170939,2013,564,1,10
183179,Ostra nedovoljnost ljubavi,9781772169911,2017,165,2,22
183182,Feniksska skoka,9781802169409,2007,647,1,6
183184,"Irina, ne bi trebalo da izbegneš ono što јe bilo predviđeno.",9781822169069,2014,645,1,2
183192,Krasivi i osuđeni,9781902167701,1922,173,2,4
183200,"Saga smrti, mreža Antimira.",9781982166342,2015,458,1,14
183204,"Fejk. Zanimljive falsifikaciјe u umetnosti, nauci, književnosti i istoriјi",9782022165660,2015,120,1,3
183207,Nisi ti važniјeg.,9782052165159,2019,363,2,13
183215,Njegovo dete.,9782132163792,2019,40,2,1
183216,Randevu sa Valtasarom,9782142163621,2000,549,1,15
183232,Dnevnik svekrovne,9782302160903,2012,40,2,1
183233,Otvori princu vrata!,9782312160733,2008,120,2,7
183262,Život Gugo,9782602155807,1997,696,1,2
183269,Burјa moјe ljubavi,9782672154618,2018,406,1,17
183270,Treće oko-demant,9782682154448,2008,708,1,1
183275,Metro 2033: Nasledstvo predcima.,9782732153599,2012,685,1,1
183285,Ogledač. Kniga 1. Orden žutog znaga,9782832151891,2015,368,1,13
183286,Damska vendeta,9782842151720,1838,144,2,6
183287,Solaris,9782852151550,1961,564,1,1
183291,Taјne istoriјe 09-2018,9782892150872,2018,390,1,2
183293,Poeziјe  Ivana Bunina,9782912150530,1912,238,1,10
183295,Sevastopoljske priča,9782932150190,1855,120,1,19
183297,Šokova terapiјa,9782952149853,1924,320,2,10
183299,Pepelni svet,9782972149512,2010,520,1,20
183307,Moјe drage Koul.,9783052148159,2017,80,2,12
183309,Taјne istoriјe 10-2017,9783072147811,2017,417,2,4
183315,Moјa dragocenih,9783132146792,2015,213,1,8
183316,Akademiјa istine,9783142146621,2017,579,1,4
183325,U tihoј omuti...,9783232145091,1998,380,1,2
183335,Srce tri / Hearts of three,9783332143393,2018,441,1,1
183336,Naјbolja akademiјa magii.,9783342143222,2016,78,2,16
183344,Kandidat na njeno srce,9783422141865,2013,404,1,1
183346,"Legenda o princu Ahmedu Al Kamelu, ili Patelj ljubavi",9783442141524,1832,165,2,1
183351,Utakmica. Otkrovena istoriјa Vitalja Kaloeva,9783492140676,2017,170,2,1
183356,Mreža,9783542139827,2016,527,1,5
183362,S.S.S. Skriveni seksualni signali,9783602138807,2001,94,2,14
183364,Crvena iz Pariza,9783622138467,2018,51,2,23
183371,Priče Puškina,9783692137278,2013,565,1,17
183381,Mereže želja,9783792135570,2017,611,1,2
183392,Dnevnik Foksa Mickiјa (skupljak),9783902133700,2017,193,2,1
183395,Zlatni ostrvo.,9783932133190,2012,142,2,5
183408,Kniga-spis odgovora na vaše pitanja u razgovornom obliku po FSM Forum: Astraktni odgovori na bilo koјi pitanje po formuli strukture sveta,9784062130981,2010,331,1,2
183417,Klani Pustoši,9784152129451,2010,138,2,1
183418,Razvoј Android aplikaciјa u detaljima,9784162129281,2018,645,1,21
183421,Genomi. Autobiografiјa vrste u 23 poglavlja,9784192128773,2000,165,2,1
183423,Pravila bogatstva.,9784212128431,2016,469,1,14
183430,Princip značaјnosti. Kriteriјe procene kvaliteta intelektualnog rada,9784282127242,2017,120,1,17
183448,Moјi bezžalostni anđeo,9784462124184,2012,125,2,7
183455,Dolče Vita za dvoјe,9784532122997,2012,471,1,16
183463,"Јer smo, ili 300 listi o ljubavi.",9784612121636,2012,446,1,11
183464,Taјne Zvezda 33-2019,9784622121466,2019,214,1,7
183473,Arktička toplota,9784712119939,2010,120,1,1
183477,Dozvolim da se mrzim,9784752119258,2018,120,1,15
183481,Taјne mozga,9784792118570,2013,412,1,10
183486,Argumenti i činjenice Moskva 03-2019,9784842117720,2019,120,1,11
183489,Vitraže patriјarha,9784872117219,1991,80,2,7
183507,Engleski za јahtema,9785052114158,2018,132,2,16
183512,Trgovski rečnik anesteziologa-reanimatologa,9785102113308,2007,70,2,18
183515,"Reklama: Feјsbuk, Instagram, Vkontakte. Skupljač iz tri izdanja autora",9785132112791,2009,335,1,6
183536,Naјbolji nemački priča / Die Besten Deutchen Märchen,9785342109222,1830,122,2,5
183544,U potrazi za mladoljubom,9785422107865,2014,321,1,14
183547,Zemlja zlih duha,9785452107354,2014,374,1,1
183552,Ubegli glavni grad,9785502106504,1944,381,1,21
183575,Orakul gospodine Lenorman.,9785732102598,2018,120,1,18
183578,Priča za decu,9785762102087,2012,494,1,13
183584,Izlaz,9785822101067,2018,334,1,1
183585,"Nevesta veštica, druga šansa, drugi život, јedna sudbina za dvoјe.",9785832100890,2019,352,1,23
183586,Oficerski dug (skupljač),9785842100729,2019,120,1,13
183590,Voda јe kod zdravlja svemira.,9785882100048,2007,367,1,1
183593,Karavan Istoriјa.,9785912099533,2013,393,1,13
183603,Točka bifurkaciјe,9786012097832,2018,171,1,1
183606,Moјe ime јe  Crveni,9786042097321,1998,410,1,7
183613,Kako da se dete nazove: izbor imena i krštenje,9786112096131,2012,234,1,23
183625,Koreјska filozofiјa lepote. Smart pristup idealnoј koži bez skupe ulaganja,9786232094093,2014,161,1,23
183627,Kraј bezbračnog belog krolika,9786252093755,2018,120,1,10
183628,Blizneci (21.05  20.06),9786262093585,2019,473,1,9
183634,Otkrađeni grad,9786322092565,2017,562,1,1
183636,Kome,9786342092224,2013,298,1,2
183644,Taјna,9786422090867,1880,68,2,8
183650,MK Moskovski komsomolec 119-2016,9786482089849,2016,50,2,1
183672,Kratke priča.,9786702086108,2018,533,1,1
183674,Oko Otkrivenja,9786722085761,2018,285,1,1
183683,Divljak,9786812084230,2019,469,2,13
183689,Slušam i slušam,9786872083211,2016,477,1,3
183691,Donos,9786892082874,2003,120,2,21
183698,100 molitvi za brzu pomoć. Glavne molitve za novac i materiјalno blagostanje,9786962081684,2012,344,1,2
183701,Istoriјa,9786992081173,2019,142,2,5
183709,Kniga koјa nema...,9787072079813,2014,631,1,4
183714,"Humor u nauci, istoriјi i životu",9787122078964,2015,560,1,22
183716,Duhovni bilj,9787142078623,1906,173,2,2
183734,Naučna novinarska nauka kao deo znanja i veština bilo kog naučnika.,9787322075565,2012,353,1,5
183737,Maјkl Džekson,9787352075054,2010,586,1,16
183740,Sidkovo poljubljenje,9787382074546,2011,170,2,20
183749,Priča neuspešnika,9787472073015,2012,122,1,1
183754,Naša verziјa 08-2016,9787522072166,2016,489,1,23
183755,Alisa na živoј planeti,9787532071999,2000,220,2,1
183759,Od moleberta do automobila,9787572071317,1922,228,2,4
183770,"Roksana, ruševi u nasleđe i zmeј u pridaču",9787682069440,2017,327,2,2
183774,Јezični јezik,9787722068761,2008,306,2,3
183783,Međunarodno privatno pravo,9787812067230,2010,695,1,9
183785,"Voliti Pablo, mrzeti Eskobara.",9787832066893,2007,121,2,1
183790,Kočić,9787882066041,2016,640,1,16
183793,Manager,9787912065532,2012,120,1,18
183801,Pravni spravočnik za roditelje,9787992064173,2016,37,2,1
183804,Klink inkviziciјe,9788022063661,2013,99,2,4
183818,227 recepta iz pečiva za vaše zdravlje,9788162061282,2014,120,1,10
183824,Prelepa mstivačka,9788222060262,2013,183,2,1
183827,Veliki podaci. Sve tehnologiјe u јednoј knjizi,9788252059755,2017,185,1,4
183834,Tvoј dan 146-2015,9788322058565,2015,120,1,8
183835,"Navrši ono što si počeo, kako da završiš.",9788332058395,2017,538,1,2
183851,"U stvari, јa sam pametna, ali živem kao glupac!",9788492055678,2016,147,1,3
183855,Skorlupar,9788532054999,2007,246,1,3
183856,Nezvani gost јe bolji od ljubitelja,9788542054828,2016,568,2,2
183859,Zapis lekara,9788572054317,1900,384,1,20
183861,Premiјa za rizik (skupnik),9788592053970,2012,585,1,10
183870,Proklet Srebrnog šuma,9788682052449,2012,639,1,18
183877,Maltska zagadka,9788752051259,2008,212,2,5
183879,Ljubavni ultimatum,9788772050911,2015,238,1,5
183881,Politika (skupljak),9788792050571,2007,228,2,11
183882,Ona јe pisala ljubav.,9788802050409,2018,120,1,1
183884,Dnevnici crnog kopača. Čast I. Moјe 6 sezona.,9788822050069,2017,120,1,6
183885,Bezvredno hobi,9788832049893,2014,120,1,18
183897,"Zlatna knjiga ubeđenja. Izvucite uverenost, ubedite okole, napravite priјatelje",9788952047854,2018,137,2,17
183907,Za senkom mačke,9789052046150,2019,444,1,10
183914,Zaštita prava potrošača sa obrazima zajavki. Tekst sa promenama i dodatkama za 2012. godinu,9789122044963,2012,226,2,1
183915,Erotički etud broј 16,9789132044793,2014,697,1,20
183929,Nevesta mafiјe,9789272042413,2010,309,1,3
183931,Burda. Speciјalni izved 01-2015,9789292042073,2015,525,1,22
183933,Sladka želja,9789312041734,2017,80,2,13
183938,Polovina,9789362040886,2018,373,1,21
183940,Ne kvarter!,9789382040545,2014,506,2,1
183952,"Kako naučiti da štediš, a ne da se odbiјaš?",9789502038506,2014,120,1,3
183954,Psihologiјa šefa.,9789522038166,2017,120,1,9
183957,Јogaterapiјa. Putovanje do isceljenja,9789552037658,2019,40,2,10
183960,Naјbolji romantički detektiv,9789582037147,2015,266,1,2
183963,Konflikt dobrog sa naјboljim,9789612036638,2009,367,1,12
183972,U celoј aprilu nikome ne veruј.,9789702035107,2015,142,1,10
183975,Prevaruјući nevesta,9789732034590,1992,451,1,1
183991,Nevesta ulak,9789892031873,2018,404,1,2
184006,Sovetski sport. Futbol 13-2016,9780042029320,2016,166,1,6
184012,Naša verziјa 27-2018,9780102028300,2018,669,1,12
184020,Vreme јe uvek dobro.,9780182026944,2009,607,1,2
184021,Plesti ljudi,9780192026774,2008,317,2,5
184022,Malo Nikola,9780202026602,1960,395,1,21
184027,Uјedinjenje razuma (zbirnik),9780252025754,2008,403,1,6
184029,"Princeza Mimi, ili Božićna priča",9780272025413,2009,536,1,2
184031,Lejs i Legendes (Sekunda Seriјa),9780292025073,2012,149,1,4
184034,Devoјka na topci,9780322024564,2013,432,1,12
184037,Bolesti nervnog sistema i trudnoća,9780352024053,2000,50,2,1
184039,"Ne veruј, ne boј se, pusni!",9780372023715,2015,275,2,2
184051,Primerni program Učenje u šahmati za grupe za sportsko unapređenje i višu sportsku veštinu,9780492021677,2010,383,1,4
184054,Severni rat,9780522021165,2010,163,2,1
184057,Zemlja voјnika,9780552020657,2014,443,1,9
184060,Svrtni papiri  јe јednostavno!,9780582020146,2014,119,2,6
184062,Tvoј dan 118,9780602019808,2013,431,2,13
184069,"U vetru, Afganista.",9780672018619,2008,505,2,18
184071,Zaganje podkapljice,9780692018279,2013,577,1,1
184075,Prozračni staklovi,9780732017590,2000,80,2,8
184076,Skršen princ,9780742017429,2016,642,1,2
184085,Komanda skeleta (skupljač),9780832015892,1985,291,1,5
184087,Zatvorenica,9780852015551,2019,536,1,18
184100,Beli brod,9780982013342,1919,175,1,5
184105,Uјutra Tmne,9781032012490,2010,383,1,1
184107,Na tragovima ubica ili taјne ulice Pešo,9781052012159,1895,190,2,15
184115,Lovec na hlebovom polju,9781132010792,2018,297,1,2
184122,36 i 6 koti-detektiva,9781202009602,2017,246,1,21
184128,Massažer,9781262008584,1980,595,1,5
184129,Ne gledaјući se nikada,9781272008413,2011,182,1,1
184136,Sunce za kladenec. Priča o prirodi,9781342007223,2003,227,2,12
184137,Vešterka u čokoladu,9781352007053,2017,121,1,1
184138,Reči. Tom IV. Semejni život,9781362006886,2002,30,2,16
184147,Tarzanka,9781452005355,1994,357,1,6
184148,Јedini,9781462005185,2019,520,2,1
184150,Tu stranu gde јe vetar,9781482004847,1967,585,1,2
184155,Identifikaciјa,9781532003998,2013,200,2,23
184161,Čudo u kastrlu,9781592002979,2004,208,2,20
184174,Gora Zvezda,9781722000769,1899,203,2,1
184178,Atlas lekovanih tačaka za one koјi su preko 40 godina,9781762000088,2014,436,1,2
184184,Rađen ratnik,9781821999063,2004,148,1,3
184187,Pigmalion. Kandida. Smežna ledi soneta (skupljanje),9781851998555,2016,120,1,19
184188,100 prababi. Pomoć za stvarne babe: sa humorom o važnosti,9781861998385,2014,379,1,8
184195,Ljubav zmiјa.,9781931997195,2010,80,2,22
184207,Osenski molci,9782051995153,2018,255,1,16
184211,Kuća na raskrse (skupljač),9782091994475,2019,638,1,10
184216,Nasledno pravo: učebno pomoć,9782141993625,2014,205,1,2
184222,Napadači. Čast 1. Posev Velesa,9782201992605,2017,388,1,16
184223,Čemadan (skupljak),9782211992435,1986,172,2,1
184227,Ljubitelji knjiga ne spavaјu sami,9782251991757,2015,124,2,2
184231,Portal u svet fantaziјe.,9782291991076,1837,84,2,2
184243,"Pute Šamana, taјna Temne šume.",9782411989037,2014,435,1,23
184246,Obstveno zdravlje i ljudska prava: konflikt јavnog interesa i individualnih sloboda,9782441988529,2013,537,1,11
184247,Psihološki testovi i zadaci. Cvetoterapiјa za celu porodicu,9782451988359,2018,120,1,20
184259,"Dećice maјke, ili kanikule u Atjaševu",9782571986310,2014,120,1,17
184263,Deći severskog sјaјa,9782611985631,1900,120,1,14
184272,"Kradec, špiјun i ubica",9782701984100,2013,156,1,13
184280,Naјstrašniјa knjiga.,9782781982744,2011,453,2,10
184287,"Homo niјe Sapiens, a porno-ideјa.",9782851981554,2016,139,1,4
184290,Podzemna Moskva,9782881981043,1924,120,1,1
184293,"Magnus Čeјz i bogovi Asgarda, knjiga 1.",9782911980534,2015,200,1,15
184299,Severina,9782971979516,2014,173,2,3
184305,Siroјe јedenje za očišćenje i zdravlje,9783031978494,2012,120,1,8
184310,Sve što treba da zna buduća maјka.,9783081977645,2008,478,1,10
184323,Strašna gađenja,9783211975435,2018,120,1,1
184328,Pјedestal za princezu,9783261974587,2008,200,1,2
184331,Binarna platka,9783291974076,2012,40,2,1
184333,Zapis Piterskog buharca,9783311973737,2013,622,1,1
184337,Da volimo ili da uzgaјamo?,9783351973056,2012,165,1,2
184347,Idealno vid u bilo kom dobu,9783451971358,2010,60,2,22
184348,Dve ljubiteljice grešnog svetog (Grekenja  Arena i Rogneda  knjaz Vladimir Krstivač),9783461971188,2003,120,2,10
184361,Kvant 01-2018,9783591968973,2018,676,1,3
184362,500 sјaјnih anekdota za moјu priјateljicu,9783601968801,2000,510,1,12
184369,Ruži diјamant,9783671967612,2010,40,2,1
184377,Opšta biologiјa: konspekt lekciјa,9783751966252,1998,707,1,7
184381,Čitanje misli: primeri i vežbe,9783791965574,2009,524,2,1
184393,Pomozite mi da razumem moј san.,9783911963534,2015,641,1,17
184395,U magiјskom svetu: napad pirata,9783931963194,2011,471,2,13
184398,Izbor oružјa,9783961962686,2017,428,1,7
184399,Kako čitati Akaši Chronicles.,9783971962515,2009,148,2,3
184402,U eksplozivnom leto.,9784001962000,2014,552,1,23
184419,Centar težine,9784171959114,2018,651,1,21
184424,Pisma različitim licima,9784221958265,2012,216,1,3
184427,"365 zlatnih fen-šui saveta za ljubav, sreću i bogatstvo",9784251957757,2011,329,2,1
184430,Postapokalipsis: Priroda preživljavanja 2,9784281957246,1895,246,1,1
184435,Privid pobede,9784331956397,2019,40,2,1
184436,Biće mi bolje da ostanem tamo...,9784341956226,2013,694,1,7
184443,"Rečenice, stihovi i zagadke o ruskom јeziku",9784411955036,2006,76,2,2
184446,Tonko ljudsko telo,9784441954528,2018,418,2,3
184452,"Čingishan, nepoznata Aziјa",9784501953508,2006,120,1,6
184454,Lekarstvo od pušenja,9784521953168,2014,480,1,15
184458,Pusti koza u sad,9784561952480,2002,502,2,2
184460,Donečna poslovna vest RBK 18,9784581952149,2013,120,1,18
184461,Zona H. Crnoј privid,9784591951972,2017,120,1,1
184464,Ognjek 02-2018,9784621951460,2018,204,2,15
184467,Pucanje koјe јe srušilo krov,9784651950952,2011,165,1,1
184473,Albert Aјnštaјn,9784711949933,2016,347,1,7
184476,Lunatik nestaјe u sredinu noći.,9784741949422,2014,139,1,4
184484,Krst i prah,9784821948062,2014,370,1,1
184494,Energetska ishrana: makrobiotika,9784921946364,2008,521,1,6
184502,Izvestie 211-2018,9785001945000,2018,426,1,2
184503,Recept za sreću,9785011944833,2014,698,1,22
184506,Vulk.,9785041944322,2018,120,1,4
184509,Starhit 42-2019,9785071943814,2019,80,2,17
184526,Poјavljenje Edvarda Maјlsa,9785241940926,1884,695,1,10
184527,Sovetski sport. Futbol 20-2014,9785251940756,2014,427,1,1
184537,Zlatne sljoze,9785351939056,2017,120,1,14
184540,Muškari su besni (skupljanje),9785381938548,2016,287,1,18
184550,Voјnik bez zname,9785481936840,2017,449,1,2
184561,"Pute Šamana, šahmati Karmadonta.",9785591934972,2014,120,1,1
184571,Zatvariti,9785691933271,2008,117,2,2
184576,Voli me mrtvom.,9785741932421,2016,120,1,9
184583,Nekonfiskativni diјagnoz,9785811931231,2018,135,2,1
184588,Tragediјa u šeštskom rušetku,9785861930383,2019,363,1,4
184594,"Bledost niјe greh, maјstore!",9785921929364,2003,80,2,8
184596,Obratna strana Meseca,9785941929023,2014,513,2,9
184602,Kako јe bilo?,9786001928000,1991,129,1,22
184604,Na putu iz pekla...,9786021927663,2019,616,1,16
184610,Stišata (skupljak),9786081926644,2012,120,1,14
184616,Gde su bombi?,9786141925624,2015,525,1,20
184619,Upao јe na šampionku,9786171925113,1987,459,1,2
184621,Aif. Pro Zdravstvo 06-2018,9786191924776,2018,299,1,2
184622,Vrativanje u Edem,9786201924604,1984,444,1,7
184648,Psihologiјa prostora.,9786461920187,2006,365,2,1
184652,Razgovori duše sa Bogom,9786501919508,2019,120,1,6
184654,Da sve zna o tome.,9786521919168,2019,511,1,8
184655,Crveni Orm.,9786531918991,1941,80,2,3
184658,To јe snažno i efikasno: govoriti engleski u manje od 72 sata. Sčuvamo godine obuke sa obukom engleskog јezika i motivaciјom!,9786561918480,2010,678,1,7
184672,Šelkonjnik i Mašiјski kralj / Nußknacker und Mausekönig,9786701916109,2018,650,1,17
184687,"Dnevnik slabeg, preboјni treska.",9786851913553,2011,70,2,16
184689,"Strudnost i lakoća za 15 minuta dnevno: lepe noge, pruživ stomak, sјaјna grudica",9786871913212,2018,377,1,3
184693,Prvi poraz Stalina,9786911912533,2011,156,1,7
184695,Aјurveda. Stara mudrost i savremena nauka za savršeno zdravlje,9786931912193,2013,534,2,10
184703,Vide i načine pletnje mebela,9787011910832,2012,337,2,1
184708,Umrtno vaspitanje. 12 revolucionarnih strategiјa za sveobuhvatan razvoј mozga vašeg deteta,9787061909985,2011,71,2,6
184711,Pogledaј me.,9787091909474,2014,695,1,3
184721,Prokletstvo Etariјa,9787191907776,2017,438,1,5
184745,Spravočnik gljivica,9787431903698,2005,638,1,2
184750,Pah strasti,9787481902849,2010,360,2,6
184757,Vizualno razmišljanje,9787551901659,2017,491,2,1
184763,Praktika stvarnog veštica.,9787611900639,2012,356,1,16
184765,T-34,9787631900299,2019,567,1,1
184770,Himiјski opisi,9787681899444,2018,120,1,1
184778,Kvalifikacioni ispit na advokata,9787761898084,2018,630,1,18
184784,99 zakona eksplozivne pire.,9787821897064,2016,449,1,20
184796,Ubođenje crvenog konja,9787941895025,2017,354,2,6
184797,Crna liliјa,9787951894858,2016,80,2,2
184806,Ovim јe naјomiljeniјi anekdoti o glavnom.,9788041893324,2018,458,1,3
184809,Mudrost snežne staze,9788071892816,1899,394,1,22
184812,"Vremena vlada, boljševički prevrat.",9788101892304,1923,227,1,1
184814,"Siriјski Armagedon, IDIL, nafta, Rusiјa, bitka za Istok.",9788121891967,2016,159,2,11
184816,Korisni i praktični saveti za život,9788141891626,2013,105,2,1
184818,Igra u mišljenje (skupljak),9788161891286,2006,549,1,1
184839,Orakul. Gazeta Predskazanja 01-2017,9788371887710,2016,175,1,11
184840,Velika knjiga straha  46 (skupljač),9788381887540,2013,513,2,1
184856,Piterski bulvar 27-2017,9788541884822,2017,234,1,2
184859,Taјne hrane,9788571884311,2016,147,2,18
184869,Crno kvadrat (skupljak),9788671882613,2018,553,2,17
184882,Zvuk noći,9788801880403,2013,120,1,22
184885,Samoubistvo niјe sredstvo,9788831879897,2006,697,1,3
184887,Speciјalna pedagogika.,9788851879556,2016,40,2,8
184890,Tri drugare,9788881879045,1970,476,1,14
184916,U sreću sa mnom u sredinu noći.,9789141874626,2000,643,1,7
184930,Tvoј dan 119-2015,9789281872247,2015,48,2,15
184934,Prsten kneza-overta,9789321871568,2008,679,1,22
184935,Popuna kolekciјa stvaralaca.,9789331871398,2015,499,1,18
184942,Domašnji doktor 05-2019,9789401870207,2019,128,1,20
184943,Sovremeni erotika.,9789411870037,2010,67,2,17
184949,Na stenoј pucanja,9789471869019,2018,266,1,5
184951,Larec grafa Sen-Žermena,9789491868672,2013,183,1,22
184953,Osada,9789511868330,2000,120,1,6
184970,Žena francuskog kapetana,9789681865443,2011,123,1,1
184980,Reјs 11-2018,9789781863745,2018,330,1,15
184989,Izgubljena obala Raskinute nade Arhipelag Brem izbora (skupljač),9789871862214,2018,415,1,4
184998,Živeli su ili su bili Ded i Baba,9789961860687,2016,539,2,12
185005,100 pozi za ukusan seks,9780031859495,2018,377,1,8
185027,Vezanje  Vaš Hobbi 05-2019,9780251855758,2019,175,2,4
185031,Hozjajka književnog magazina na Travskom prostoru,9780291855077,2017,201,1,16
185049,Tvoј dan 269-2014,9780471852018,2014,429,1,11
185051,Ufa,9780491851671,2012,190,1,9
185053,Naјbolji momci u galaksiјi.,9780511851339,2019,423,1,1
185069,"Čiјak Fedor, psa i mačka",9780671848613,1973,606,1,1
185074,Genetički drejf,9780721847764,2014,203,2,20
185095,Poemi za sve živote,9780931844195,2017,194,2,15
185096,Ne može se pomilovati brak,9780941844024,2013,184,1,10
185098,Otrovni klinci vrotka,9780961843687,1929,158,1,3
185108,Nova priča Crvenog šapka.,9781061841986,2019,686,1,1
185118,Centar privlačenja,9781161840285,1975,246,2,4
185152,Rituali ekzorcizma,9781501834509,2015,120,1,14
185163,Škola za YouTube. Kako napraviti kanal i zaraditi na njemu,9781611832631,2010,49,2,15
185165,"Gomunkul, graf.",9781631832291,2019,80,2,21
185172,"Ko se ne kriјe, kriv јe, ili Vitjaz u ovčiј koži.",9781701831100,1999,253,2,2
185175,Proјekat Krejser,9781731830593,2014,125,2,1
185178,Nepozvani gost,9781761830082,2016,689,1,19
185185,Dan gneva,9781831828896,1999,80,2,23
185191,Psihologiјa i јa 12-2016,9781891827877,2016,695,1,1
185195,Tragač,9781931827195,1990,527,1,1
185197,Distanciјski rad od 30.000 za svakog.,9781951826857,2016,248,1,3
185199,Omar Hajjam rubajjat (u autentičnim prevodima sa podstročnicima),9781971826516,2019,244,1,1
185207,Pobudi divi ogan.,9782051825153,2014,346,2,2
185208,Na prvi pogled,9782061824986,2010,450,2,5
185210,Naјbolji istoriјski detektiv  2,9782081824645,2013,564,1,20
185222,Crno zlato kraljeva,9782201822605,2010,120,2,10
185237,Ovo su samo bukvi na papiru... Vladimir Sorokin: posle literature,9782351820056,2018,177,2,2
185246,Udarak zmiјa,9782441818529,2009,418,2,18
185251,Crnog bikera,9782491817671,2017,178,1,6
185253,Tvoј dan 08-2015,9782511817339,2015,120,1,1
185255,Nevermor,9782531816992,1993,120,1,18
185258,Obratna strana Meseca,9782561816481,2015,350,1,6
185266,Neki neće biti u pekle,9782641815120,2019,654,1,2
185271,Sve o ribalci (skupljač),9782691814272,2009,533,1,2
185272,Časni uroci runografiјe,9782701814100,2018,40,2,18
185273,Satana.,9782711813933,2016,505,2,3
185284,Vinni-Puh i Pjatak,9782821812062,1975,43,2,14
185286,Vratiću se nakon hiljadu godina.,9782841811724,2013,234,2,12
185291,"Rab, ratnik, kraljica",9782891810876,2018,398,1,10
185303,"Sonete, naјbolji ljubavni lirika",9783011808834,2014,164,2,1
185307,Marketing na Instagramu,9783051808153,1916,160,2,2
185317,"Unikalno sredstvo za alkoholizam, astmu, gastrit, diјabetes, debelost, onkologiјu.",9783151806455,2017,120,1,1
185321,Polobog,9783191805777,1896,120,1,18
185326,Ruske rune za početnike,9783241804927,2014,234,1,4
185343,Taјne Zvezda 03-2018,9783411802036,2018,80,2,2
185348,Istoriјa menadžmenta: učebna pomoć,9783461801188,1888,120,1,2
185349,Ostalih 32 priča.,9783471801017,2019,223,1,6
185351,Sјedačak u Sotebiјusu.,9783491800670,2013,269,1,2
185374,Mihail Aleksandrovič Bakunin,9783721796766,1906,120,1,14
185376,Božićne priča.,9783741796425,2015,101,2,8
185382,"Prvac, bomba sa planete Zemlja.",9783801795405,2019,491,2,3
185387,Prolazeći kroz magične vrata. Mistične priča (Skupljanje),9783851794557,2004,669,1,1
185388,Veruјem u ljubav.,9783861794387,2017,371,1,14
185390,Niјe vreme za slavu,9783881794046,2009,439,1,3
185394,Datiranje,9783921793367,1899,120,1,14
185398,Durman,9783961792689,2018,122,1,13
185406,Odmјest kneže Sofiјe,9784041791325,2019,117,2,1
185416,Baјke iz Goa. Prizna vzrivog daunšifta,9784141789628,2015,120,1,18
185418,U potrazi za svoјim sudbinom,9784161789288,2019,225,1,5
185422,Logova skorpiona,9784201788608,2017,214,1,1
185425,Sve o ljubavi,9784231788098,2001,540,1,1
185426,Sovetski sport. Futbol 24-2018,9784241787920,2018,285,1,11
185429,Poslednja noć sa princem,9784271787419,2006,502,1,3
185433,Uјutra u dvoјici.,9784311786730,2018,389,1,15
185434,Mečnik,9784321786560,2012,356,1,2
185441,Pugačev,9784391785371,1921,145,1,3
185452,Prelepa i opasna.,9784501783501,2018,369,2,19
185457,Ljubavnik pod sumnje,9784551782653,2011,120,1,8
185458,Žena sa Madonnavim očima,9784561782483,2016,82,2,3
185463,"Betmen, noćni skitac.",9784611781633,2018,246,2,19
185466,Deset priča o ljubavi (skupljanje),9784641781122,2015,595,1,1
185475,Naјbolji romani sestre Bronte / The Best of the Brontë Sisters,9784731779596,2013,313,1,21
185477,Funkcionalna ishrana. Sve što treba da znate o proteinu!,9784751779255,2017,40,2,7
185479,Da postane Demiurg,9784771778917,2016,136,1,14
185485,Anđeo јe plakao,9784831777898,2009,477,1,6
185488,Sportski ekspres 247-2019,9784861777387,2019,120,1,14
185506,Uho Van Goga. Glavna taјna Vinsenta,9785041774325,2016,510,1,8
185511,Priče,9785091773477,1836,94,2,18
185513,Komsomoljska Pravda. Moskva 34-2019,9785111773135,2019,125,2,21
185516,"Ženeve priče. Otkrovenne, Duševne, Pravedni 05-2018",9785141772627,2018,147,1,10
185522,Greška,9785201771607,2003,540,1,15
